"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","조건부허가시작일","조건부허가종료일","내외국인구분","국적"
"3200000","103","1996","08142","단란주점","19960806","김가네단란주점","    ","서울특별시 관악구 신림동  1667번지 21호  ","61.55","  02 8637335  ","19990529","","19980126","조원동","20020725","자진폐업","자진폐업","단란주점","","","","","","","비대상","상수도전용","","1","1","","","","","","","7.34","0.00","0.00","3.76","0.00","3.02","6.29","44.16","0.00","0.00","","","3200000-103-1996-08142","","","내국인",""
"3200000","103","1996","09595","단란주점","19961121","보헤미안","    ","서울특별시 관악구 신림동  538번지 2호  ","146.31","  02          ","19961121","","19961121","조원동","19991117","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","14.26","52.22","0.00","10.66","0.00","6.00","5.78","63.39","0.00","0.00","","","3200000-103-1996-09595","","","내국인",""
"3200000","103","1996","10248","단란주점","19960711","벤처","    ","서울특별시 관악구 신림동  572번지 5호  ","143.18","  02 8519026  ","20020424","","19980303","조원동","20130410","행정처분","행정처분","단란주점","0","0","1","1","0","20020417","비대상","상수도전용","지하","1","2","","","","","","","8.72","47.23","0.00","13.80","3.47","0.00","0.00","69.96","0.00","0.00","","","3200000-103-1996-10248","","","내국인",""
"3200000","103","1997","08178","단란주점","19970616","디스단란주점","    ","서울특별시 관악구 신림동  1643번지 4호  ","133.75","  02          ","19980324","","19980324","조원동","19991222","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","12.00","47.15","0.00","3.00","7.44","0.00","0.00","64.16","0.00","0.00","","","3200000-103-1997-08178","","","내국인",""
"3200000","103","1997","08183","단란주점","19970816","아카디아2","    ","서울특별시 관악구 신림동  1666번지 56호  ","148.89","  02 8673322  ","19970816","","19970816","조원동","20000323","행정처분","","단란주점","","","","","","","비대상","상수도전용","","","","","","","","","","20.52","18.23","0.00","23.49","7.69","","0.00","78.96","0.00","0.00","","","3200000-103-1997-08183","","","내국인",""
"3200000","103","1997","09391","단란주점","19971231","샐린저","    ","서울특별시 관악구 신림동  1668번지 0호  ","92.40","  02 8538228  ","20030204","","19971231","조원동","20041231","자진폐업","자진폐업","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","8.38","0.00","0.00","11.28","0.00","6.24","0.00","72.74","0.00","0.00","","","3200000-103-1997-09391","","","내국인",""
"3200000","103","1998","08217","단란주점","19981123","째즈","    ","서울특별시 관악구 신림동  1655번지 2호  ","142.31","  02          ","19981123","","19981123","조원동","20000609","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","14.22","0.00","0.00","0.00","6.96","0.00","0.00","121.13","0.00","0.00","","","3200000-103-1998-08217","","","내국인",""
"3200000","103","1999","09560","단란주점","19990806","두른박","    ","서울특별시 관악구 신림동  530번지 29호  ","53.33","  02 8584679  ","19990806","","19990806","조원동","20000307","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.04","17.75","0.00","3.24","0.00","5.00","0.00","27.30","0.00","0.00","","","3200000-103-1999-09560","","","내국인",""
"3200000","103","2000","07981","단란주점","20000829","이벤트 링","    ","서울특별시 관악구 신림동  518번지 17호  ","79.71","              ","20020111","","20010427","조원동","20020706","자진폐업","자진폐업","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.25","18.86","0.00","10.56","0.00","3.00","0.00","42.04","0.00","0.00","","","3200000-103-2000-07981","","","내국인",""
"3200000","103","2000","08104","단란주점","20000426","2002","    ","서울특별시 관악구 신림동  1655번지 23호  ","108.28","  02 8661017  ","19971203","","20000426","조원동","20010207","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","11.25","35.13","0.00","17.00","0.00","3.00","2.97","41.93","0.00","0.00","","","3200000-103-2000-08104","","","외국인",""
"3200000","103","2001","07877","단란주점","20010822","태평양성인메들리","    ","서울특별시 관악구 신림동  1668번지 19호  ","145.45","  02 8634834  ","20060228","","20010927","조원동","20080131","자진폐업","장소이전","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","9.36","26.75","0.00","0.00","6.24","0.00","5.75","97.35","0.00","0.00","","","3200000-103-2001-07877","","","내국인",""
"3200000","103","2001","07993","단란주점","20010530","체인지","    ","서울특별시 관악구 신림동  1650번지 22호  ","64.80","011*******","20060921","","20010530","조원동","20090420","자진폐업","영업부진","단란주점","0","0","1","1","0","20050223","비대상","상수도전용","지하","0","0","","","","","","","4.76","0.00","0.00","2.04","0.00","3.00","0.00","58.00","0.00","0.00","","","3200000-103-2001-07993","","","내국인",""
"3200000","103","2001","08131","단란주점","20010811","퀸","    ","서울특별시 관악구 신림동  1655번지 8호  ","71.04","  02 8519945  ","20020321","","20010811","조원동","20120509","자진폐업","자진폐업","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","1","1","","","","","","","3.90","21.75","0.00","1.65","0.00","3.00","0.00","43.74","0.00","0.00","","","3200000-103-2001-08131","","","내국인",""
"3200000","103","2001","08160","단란주점","20010418","생방송","    ","서울특별시 관악구 신림동  530번지 29호  ","96.56","  02 8664081  ","20011031","","20010418","조원동","20011222","자진폐업","업종변경","단란주점","","","","","","","비대상","상수도전용","","","","","","","","","","8.10","28.27","0.00","20.44","5.00","","0.00","34.75","0.00","0.00","","","3200000-103-2001-08160","","","내국인",""
"3200000","103","2001","09390","단란주점","20010224","사랑의유람선","    ","서울특별시 관악구 신림동  543번지 20호  ","103.99","  02 8575388  ","20010224","","20010224","조원동","20020911","행정처분","행정처분","단란주점","0","0","0","0","0","20010314","비대상","상수도전용","","1","1","","","","","","","6.08","31.43","0.00","2.08","0.00","3.00","0.00","64.40","0.00","0.00","","","3200000-103-2001-09390","","","내국인",""
"3200000","103","2004","00003","단란주점","20041213","쎄이","    ","서울특별시 관악구 신림동  1655번지 21호  지하1층","354.74","  02 8384602  ","20060310","","20041213","조원동","20080220","자진폐업","업종변경","단란주점","0","0","1","1","0","20060511","비대상","","지하","0","0","","","","","","","17.55","13.84","0.00","18.82","14.43","0.00","18.76","271.34","0.00","0.00","","","3200000-103-2004-00003","","","내국인",""
"3200000","103","1994","10205","단란주점","19940610","난곡","    ","서울특별시 관악구 신림동  686번지 1호  ","77.46","  02          ","19960412","","19960412","난향동","20000321","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.21","0.00","0.00","3.91","0.00","3.00","0.00","67.34","0.00","0.00","","","3200000-103-1994-10205","","","내국인",""
"3200000","103","1993","07856","단란주점","19930818","뉴갈채","    ","서울특별시 관악구 신림동  1431번지 15호  ","118.00","  0208785045  ","19981201","","19981201","신림동","19981117","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.04","30.64","0.00","9.60","4.20","0.00","0.00","68.52","0.00","0.00","","","3200000-103-1993-07856","","","내국인",""
"3200000","103","1993","07859","단란주점","19930826","째즈","    ","서울특별시 관악구 신림동  1421번지 61호  ","121.16","  0208830388  ","19961121","","19961121","신림동","19961014","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","9.60","0.00","9.60","12.94","0.00","5.30","2.86","86.16","0.00","0.00","","","3200000-103-1993-07859","","","내국인",""
"3200000","103","1993","07873","단란주점","19930924","만남의광장","    ","서울특별시 관악구 신림동  1431번지 3호  ","93.06","  02 8761037  ","19970320","","19970320","신림동","19970308","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.32","0.00","1.68","7.75","5.98","0.00","2.75","66.58","0.00","0.00","","","3200000-103-1993-07873","","","내국인",""
"3200000","103","1993","07874","단란주점","19930924","삼바","    ","서울특별시 관악구 신림동  1432번지 176호  ","71.43","  02          ","19960618","","19960618","신림동","20000111","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.58","0.00","0.00","5.74","0.60","0.00","0.00","59.51","0.00","0.00","","","3200000-103-1993-07874","","","내국인",""
"3200000","103","1993","07885","단란주점","19931008","파파우스","    ","서울특별시 관악구 신림동  1431번지 30호  ","99.44","  02 8590296  ","19980213","","19980213","신림동","19980123","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.76","0.00","0.00","5.52","6.00","0.00","6.76","74.40","0.00","0.00","","","3200000-103-1993-07885","","","내국인",""
"3200000","103","1993","07890","단란주점","19931015","황실","    ","서울특별시 관악구 신림동  1423번지 6호  ","135.91","  0208731118  ","19940302","","19940302","신림동","19941121","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.10","0.00","0.00","8.10","8.10","0.00","0.00","111.61","0.00","0.00","","","3200000-103-1993-07890","","","내국인",""
"3200000","103","1993","07891","단란주점","19931016","비아그라","    ","서울특별시 관악구 신림동  1432번지 67호  ","101.08","  02          ","19990927","","19990824","신림동","20000112","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.80","32.81","0.00","5.49","2.40","0.00","0.00","53.58","0.00","0.00","","","3200000-103-1993-07891","","","내국인",""
"3200000","103","1993","07896","단란주점","19931027","라이브송","    ","서울특별시 관악구 신림동  1423번지 28호  ","67.68","  02          ","19990814","","19981014","신림동","20000228","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.52","16.10","0.00","2.85","0.00","3.20","0.00","43.21","0.00","0.00","","","3200000-103-1993-07896","","","내국인",""
"3200000","103","1993","07901","단란주점","19931103","뿔라뿔라호프","    ","서울특별시 관악구 신림동  1432번지 73호  ","147.28","  02 8714439  ","19960425","","19960425","신림동","19960423","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","18.48","0.00","4.20","7.20","7.20","0.00","1.00","109.20","0.00","0.00","","","3200000-103-1993-07901","","","내국인",""
"3200000","103","1993","07911","단란주점","19931122","에이스","    ","서울특별시 관악구 신림동  1433번지 45호  ","75.59","  0208781115  ","20081027","","19940302","신림동","20090217","자진폐업","업종변경","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","2.76","0.00","0.00","3.00","2.00","0.00","3.00","64.83","0.00","0.00","","","3200000-103-1993-07911","","","내국인","대한민국"
"3200000","103","1993","07917","단란주점","19931126","열창","    ","서울특별시 관악구 신림동  1428번지 21호  ","131.31","  02 8771822  ","19951120","","19951120","신림동","19950320","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.68","11.61","0.00","10.89","6.75","0.00","10.26","84.12","0.00","0.00","","","3200000-103-1993-07917","","","내국인",""
"3200000","103","1994","07942","단란주점","19940106","미팅단란주점","    ","서울특별시 관악구 신림동  1424번지 19호  ","75.74","  02          ","19971016","","19971016","신림동","19990205","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","20.14","0.00","7.20","0.00","0.00","3.30","0.00","48.40","0.00","0.00","","","3200000-103-1994-07942","","","내국인",""
"3200000","103","1994","07947","단란주점","19940114","영영","    ","서울특별시 관악구 신림동  1422번지 19호  ","80.94","  0208885943  ","19960513","","19960513","신림동","19951230","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.52","0.00","0.00","10.11","2.75","0.00","2.75","61.81","0.00","0.00","","","3200000-103-1994-07947","","","내국인",""
"3200000","103","1994","07963","단란주점","19940310","크리스탈","    ","서울특별시 관악구 신림동  1433번지 90호  ","81.51","  02          ","19980502","","19980502","신림동","20000627","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","9.61","18.00","0.00","9.57","4.41","0.00","0.00","39.92","0.00","0.00","","","3200000-103-1994-07963","","","내국인",""
"3200000","103","1994","07972","단란주점","19940309","코리아","    ","서울특별시 관악구 신림동  1426번지 9호  ","105.22","  02 8851282  ","19970121","","19970121","신림동","20130405","행정처분","행정처분","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","4.80","21.00","0.00","7.70","2.80","0.00","0.00","68.92","0.00","0.00","","","3200000-103-1994-07972","","","내국인",""
"3200000","103","1994","07977","단란주점","19940519","차차차","    ","서울특별시 관악구 신림동  1425번지 15호  ","106.61","  02 8830311  ","19960424","","19960424","신림동","19960312","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","9.03","0.00","0.00","1.80","0.00","12.00","0.00","95.78","0.00","0.00","","","3200000-103-1994-07977","","","내국인",""
"3200000","103","1994","07978","단란주점","19940603","준마","    ","서울특별시 관악구 신림동  1423번지 19호  ","141.99","  02 8764200  ","19980106","","19980106","신림동","20000830","행정처분","허가취소","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","10.36","0.00","0.00","7.40","0.00","6.00","0.00","124.23","0.00","0.00","","","3200000-103-1994-07978","","","내국인",""
"3200000","103","1994","07983","단란주점","19940617","뉴스타","    ","서울특별시 관악구 신림동  1432번지 50호  ","78.20","  02 8860152  ","19970407","","19970407","신림동","19970328","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.00","31.41","0.00","0.00","0.00","4.00","0.00","40.79","0.00","0.00","","","3200000-103-1994-07983","","","내국인",""
"3200000","103","1994","07984","단란주점","19940629","준","    ","서울특별시 관악구 신림동  1431번지 2호  ","109.12","  02          ","19991008","","19960122","신림동","19991008","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.82","27.56","0.00","2.70","2.25","0.00","0.00","70.79","0.00","0.00","","","3200000-103-1994-07984","","","내국인",""
"3200000","103","1994","07994","단란주점","19940823","관광열차","    ","서울특별시 관악구 신림동  1417번지 37호  ","56.45","  02 8750817  ","19990701","","19990701","신림동","20110609","행정처분","행정처분","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","2.85","0.00","0.00","2.85","0.00","3.00","0.00","50.75","0.00","0.00","","","3200000-103-1994-07994","","","내국인",""
"3200000","103","1994","07997","단란주점","19940907","노래대학LIVE","    ","서울특별시 관악구 신림동  1425번지 8호  지상2층","90.16","  02 8714674  ","20080225","","19980430","신림동","20121214","행정처분","행정처분","단란주점","2","2","0","0","0","","비대상","상수도전용","지상","0","0","","","","","","","6.75","0.00","0.00","4.08","0.00","3.00","10.50","68.83","0.00","0.00","","","3200000-103-1994-07997","","","내국인","대한민국"
"3200000","103","1994","08002","단란주점","19941004","가요열차","    ","서울특별시 관악구 신림동  1434번지 15호  ","82.10","  02 8592753  ","19960513","","19960513","신림동","20130306","행정처분","행정처분","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","9.31","0.00","0.00","4.13","0.00","3.00","0.00","68.66","0.00","0.00","","","3200000-103-1994-08002","","","내국인",""
"3200000","103","1994","08003","단란주점","19941004","위드","    ","서울특별시 관악구 신림동  1424번지 5호  ","113.50","  02 8734684  ","19970825","","19970825","신림동","20130222","행정처분","행정처분","단란주점","3","4","0","0","0","","비대상","상수도전용","지상","0","0","","","","","","","7.50","9.83","0.00","10.02","0.00","","0.00","86.15","0.00","0.00","","","3200000-103-1994-08003","","","내국인",""
"3200000","103","1994","08015","단란주점","19941114","일번지단란주점","    ","서울특별시 관악구 신림동  1431번지 18호  ","83.63","  02          ","19970424","","19970424","신림동","20000503","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.88","21.52","0.00","13.42","0.00","3.00","0.00","42.81","0.00","0.00","","","3200000-103-1994-08015","","","내국인",""
"3200000","103","1995","08033","단란주점","19950207","소사나","    ","서울특별시 관악구 신림동  1430번지 9호  ","78.59","  02 8779876  ","19990712","","19970218","신림동","20000609","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.96","17.66","0.00","10.49","3.22","0.00","6.60","35.66","0.00","0.00","","","3200000-103-1995-08033","","","내국인",""
"3200000","103","1995","08037","단란주점","19950304","코뿔소노래하는포장마차","    ","서울특별시 관악구 신림동  1417번지 34호  ","106.57","  02 8822202  ","19980509","","19980509","신림동","20130226","행정처분","행정처분","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","10.70","18.29","0.00","1.30","0.00","0.00","0.00","76.28","0.00","0.00","","","3200000-103-1995-08037","","","내국인",""
"3200000","103","1995","08043","단란주점","19950313","그리움","    ","서울특별시 관악구 신림동  1425번지 9호  ","63.68","  02 8737757  ","19951024","","19951024","신림동","20130111","행정처분","행정처분","단란주점","2","2","0","0","0","","비대상","상수도전용","지상","0","0","","","","","","","6.60","12.16","0.00","0.00","0.00","3.00","0.00","44.92","0.00","0.00","","","3200000-103-1995-08043","","","내국인",""
"3200000","103","1995","08050","단란주점","19950404","솔밭","    ","서울특별시 관악구 신림동  1416번지 24호  ","74.50","  02 8729636  ","19970227","","19970227","신림동","20070424","자진폐업","영업부진","단란주점","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","4.62","0.00","0.00","5.53","1.83","0.00","0.00","62.52","0.00","0.00","","","3200000-103-1995-08050","","","내국인",""
"3200000","103","1995","08052","단란주점","19950420","오빠영상가요","    ","서울특별시 관악구 신림동  1418번지 33호  ","91.96","  02          ","19991005","","19980529","신림동","20000321","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.76","27.74","0.00","7.56","1.26","0.00","0.00","47.64","0.00","0.00","","","3200000-103-1995-08052","","","내국인",""
"3200000","103","1995","08055","단란주점","19950517","풍차메들리","    ","서울특별시 관악구 신림동  1424번지 11호  ","185.84","  02 8781447  ","19971209","","19971209","신림동","19971125","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.20","0.00","0.00","2.87","7.68","0.00","0.00","168.09","0.00","0.00","","","3200000-103-1995-08055","","","내국인",""
"3200000","103","1995","08057","단란주점","19950524","파티","    ","서울특별시 관악구 신림동  1428번지 21호  ","127.50","  02 8771822  ","19960426","","19960426","신림동","19960403","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.68","0.00","0.00","21.06","3.00","","0.00","95.76","0.00","0.00","","","3200000-103-1995-08057","","","내국인",""
"3200000","103","1995","08060","단란주점","19950617","실크로드","    ","서울특별시 관악구 신림동  1423번지 6호  ","146.88","  02 8731118  ","19960619","","19960619","신림동","19960603","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","10.00","0.00","0.00","7.00","3.00","","2.00","124.88","0.00","0.00","","","3200000-103-1995-08060","","","내국인",""
"3200000","103","1995","08064","단란주점","19950711","신세대","    ","서울특별시 관악구 신림동  1433번지 45호  ","46.94","  02 8852507  ","19960502","","19960502","신림동","19960429","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.59","0.00","0.00","0.00","0.00","","0.00","41.35","0.00","0.00","","","3200000-103-1995-08064","","","내국인",""
"3200000","103","1995","08066","단란주점","19950728","그린피스","    ","서울특별시 관악구 신림동  1433번지 49호  ","81.89","  02 8746848  ","19960513","","19960513","신림동","19951206","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","19.24","0.00","0.00","10.16","3.00","0.00","0.00","49.49","0.00","0.00","","","3200000-103-1995-08066","","","내국인",""
"3200000","103","1995","08069","단란주점","19950826","빌보드","    ","서울특별시 관악구 신림동  1433번지 86호  ","143.43","  02 8746175  ","19980213","","19980213","신림동","19980130","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.04","29.61","0.00","0.00","0.00","8.00","0.00","108.78","0.00","0.00","","","3200000-103-1995-08069","","","내국인",""
"3200000","103","1995","08071","단란주점","19950828","대경비지니스","    ","서울특별시 관악구 신림동  1425번지 7호  ","68.40","  02          ","19970121","","19970121","신림동","20000525","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.40","23.42","0.00","0.00","3.33","0.00","0.00","33.25","0.00","0.00","","","3200000-103-1995-08071","","","내국인",""
"3200000","103","1995","08073","단란주점","19950901","그린노래마차","    ","서울특별시 관악구 신림동  1433번지 128호  ","74.72","  02 8780918  ","19980804","","19980804","신림동","19980730","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.65","0.00","0.00","0.00","0.00","6.00","0.00","68.07","0.00","0.00","","","3200000-103-1995-08073","","","내국인",""
"3200000","103","1995","08092","단란주점","19951128","탑","    ","서울특별시 관악구 신림동  1423번지 10호  ","58.91","  02 8862996  ","19980804","","19980804","신림동","19980730","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.12","22.40","0.00","0.00","2.57","","0.00","28.82","0.00","0.00","","","3200000-103-1995-08092","","","내국인",""
"3200000","103","1995","08093","단란주점","19951201","비자금","    ","서울특별시 관악구 신림동  1431번지 23호  ","51.30","  02 8740486  ","19980205","","19980205","신림동","20000111","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.09","18.85","0.00","0.00","0.90","","0.00","25.46","0.00","0.00","","","3200000-103-1995-08093","","","내국인",""
"3200000","103","1995","08095","단란주점","19951208","샤넬","    ","서울특별시 관악구 신림동  1433번지 142호  ","57.96","  02   0      ","20010926","","20010926","신림동","20130306","행정처분","행정처분","단란주점","0","0","0","0","0","","비대상","상수도전용","","0","0","","","","","","","8.05","23.92","0.00","0.00","0.00","4.00","0.00","25.99","0.00","0.00","","","3200000-103-1995-08095","","","내국인","대한민국"
"3200000","103","1995","08097","단란주점","19951226","모델","    ","서울특별시 관악구 신림동  1433번지 36호  ","78.16","  02 8890262  ","19970903","","19970903","신림동","19990318","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","14.06","27.77","0.00","0.00","0.00","4.00","0.00","36.33","0.00","0.00","","","3200000-103-1995-08097","","","내국인",""
"3200000","103","1996","08102","단란주점","19960104","돔방","    ","서울특별시 관악구 신림동  1432번지 77호  ","73.39","  02          ","19960109","","19960109","신림동","20000202","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.16","25.02","0.00","0.00","0.00","3.00","3.80","38.41","0.00","0.00","","","3200000-103-1996-08102","","","내국인",""
"3200000","103","1996","08106","단란주점","19960119","위닉","    ","서울특별시 관악구 신림동  1433번지 139호  ","43.22","  02          ","19960129","","19960129","신림동","20000428","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.90","13.02","0.00","0.00","0.00","5.00","0.00","23.30","0.00","0.00","","","3200000-103-1996-08106","","","내국인",""
"3200000","103","1996","08113","단란주점","19960305","기라성","    ","서울특별시 관악구 신림동  1433번지 38호  ","87.60","  02 8825665  ","19960305","","19960305","신림동","20020515","행정처분","행정처분","단란주점","0","0","0","0","0","","비대상","상수도전용","","0","0","","","","","","","4.06","30.25","0.00","15.00","2.10","0.00","4.60","31.59","0.00","0.00","","","3200000-103-1996-08113","","","내국인",""
"3200000","103","1996","08116","단란주점","19960314","금강산가요주점","    ","서울특별시 관악구 신림동  1433번지 49호  ","83.37","  02 8890839  ","19981201","","19981201","신림동","19981123","행정처분","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.84","28.16","0.00","1.46","2.90","","0.00","42.01","0.00","0.00","","","3200000-103-1996-08116","","","내국인",""
"3200000","103","1996","08118","단란주점","19960320","레드락","    ","서울특별시 관악구 신림동  1425번지 22호  ","122.03","  02 8782398  ","19971209","","19971209","신림동","19971119","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","","","","","","","","","9.45","19.47","0.00","1.95","0.00","6.00","0.00","91.16","0.00","0.00","","","3200000-103-1996-08118","","","내국인",""
"3200000","103","1996","08134","단란주점","19960705","황제","    ","서울특별시 관악구 신림동  1433번지 44호  ","65.36","  02 8835514  ","19970331","","19970331","신림동","19970325","행정처분","","단란주점","","","","","","","비대상","상수도전용","","","","","","","","","","3.96","24.48","0.00","4.00","1.80","","0.00","31.12","0.00","0.00","","","3200000-103-1996-08134","","","내국인",""
"3200000","103","1996","08135","단란주점","19960705","실크로드","    ","서울특별시 관악구 신림동  1423번지 6호  ","145.88","  02          ","19970825","","19970825","신림동","19990412","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","10.00","38.68","0.00","2.00","7.00","0.00","2.00","86.20","0.00","0.00","","","3200000-103-1996-08135","","","내국인",""
"3200000","103","1996","08143","단란주점","19960807","연","    ","서울특별시 관악구 신림동  1431번지 5호  ","111.07","  02 8859777  ","19970707","","19970707","신림동","19970630","행정처분","","단란주점","","","","","","","비대상","상수도전용","","1","1","","","","","","","5.04","28.26","0.00","20.11","7.28","","0.00","50.38","0.00","0.00","","","3200000-103-1996-08143","","","내국인",""
"3200000","103","1996","08152","단란주점","19961007","루즈","    ","서울특별시 관악구 신림동  1427번지 14호  ","105.75","  02          ","20030110","","19980718","신림동","20030604","자진폐업","자진폐업","단란주점","0","0","1","1","0","20030212","비대상","상수도전용","지하","0","0","","","","","","","8.31","27.38","0.00","20.28","2.74","0.00","0.00","47.04","0.00","0.00","","","3200000-103-1996-08152","","","내국인",""
"3200000","103","1996","08155","단란주점","19961009","만설단란주점","    ","서울특별시 관악구 신림동  1428번지 21호  ","141.11","  02 8782478  ","19970908","","19970908","신림동","19970811","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","","","","","","","","","11.81","36.26","0.00","15.31","6.87","","0.00","70.86","0.00","0.00","","","3200000-103-1996-08155","","","내국인",""
"3200000","103","1996","09476","단란주점","19961002","설악","    ","서울특별시 관악구 신림동  1422번지 27호  ","76.15","  02          ","19981210","","19990918","신림동","19990918","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.28","21.95","0.00","9.34","0.00","3.00","6.00","30.58","0.00","0.00","","","3200000-103-1996-09476","","","내국인",""
"3200000","103","1997","08175","단란주점","19970424","루비","    ","서울특별시 관악구 신림동  1431번지 41호  ","138.84","  02          ","19990302","","19980620","신림동","19990730","자진폐업","","단란주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.80","43.72","0.00","9.45","0.00","6.60","0.00","80.87","0.00","0.00","","","3200000-103-1997-08175","","","내국인",""
"3200000","103","1997","08176","단란주점","19970509","나이트라인","    ","서울특별시 관악구 신림동  1433번지 88호  ","136.97","  02 8839346  ","19970509","","19970509","신림동","19991213","행정처분","","단란주점","","","","","","","비대상","상수도전용","","","","","","","","","","9.45","49.42","0.00","26.20","0.00","10.00","0.00","51.90","0.00","0.00","","","3200000-103-1997-08176","","","내국인",""
"3200000","103","1997","08179","단란주점","19970620","아방궁","    ","서울특별시 관악구 신림동  1431번지 3호  ","107.72","  02 8761037  ","19971126","","19971126","신림동","19990105","행정처분","","단란주점","","","","","","","비대상","상수도전용","","","","","","","","","","8.96","28.83","0.00","10.20","6.44","","0.00","53.29","0.00","0.00","","","3200000-103-1997-08179","","","내국인",""
